cylinders,displacement,horsepower,weight,year,Kilometer_per_liter,origin_2,origin_3
1.791759469228055,5.123963979403259,4.787491742782046,8.24800570160062,45,1.9480323488240672,1,0
2.0794415416798357,5.857933154483459,5.19295685089021,8.384804003370492,45,1.9480323488240672,0,0
2.0794415416798357,5.857933154483459,4.976733742420574,8.307705966549513,45,1.7096213253790689,0,0
2.0794415416798357,5.71042701737487,4.867534450455582,8.261009786023827,45,1.7096213253790689,0,0
2.0794415416798357,5.762051382780177,5.0106352940962555,8.230843564198235,45,1.7096213253790689,0,0
1.3862943611198906,4.584967478670572,4.219507705176107,7.623153068476902,44,2.5946595137491197,0,1
1.3862943611198906,4.709530201312334,4.382026634673881,7.675546002537848,44,2.5458693495796876,0,0
1.3862943611198906,4.3694478524670215,4.060443010546419,7.509335266016592,44,2.728190906373642,1,0
1.3862943611198906,4.804021044733257,4.564348191467836,7.7406644019172415,44,2.3833504200819124,0,0
1.3862943611198906,4.442651256490317,4.248495242049359,7.573017256052546,44,2.656217406748553,0,1
2.0794415416798357,5.720311776607412,4.976733742420574,8.263590432617319,44,2.0068728488470007,0,0
2.0794415416798357,5.560681631015528,4.700480365792417,8.308938252595778,44,1.9778853119737483,0,0
2.0794415416798357,5.762051382780177,4.976733742420574,8.32845106681936,44,1.885511991842733,0,0
2.0794415416798357,5.71042701737487,4.867534450455582,8.365206834418355,44,1.8527221690197422,0,0
1.791759469228055,5.521460917862246,4.700480365792417,8.166216268592143,44,2.0068728488470007,0,0
1.791759469228055,5.442417710521793,4.653960350157523,8.138856750696325,44,2.1650968540618947,0,0
1.791759469228055,5.41610040220442,4.605170185988092,8.196987927258897,44,2.089110947083973,0,0
1.791759469228055,5.521460917862246,4.584967478670572,8.16763571524637,44,2.0624427000018115,0,0
2.0794415416798357,5.991464547107982,5.19295685089021,8.347590407030058,44,1.9172606901573135,0,0
2.0794415416798357,5.857933154483459,5.135798437050262,8.334471554600944,44,1.885511991842733,0,0
2.0794415416798357,5.991464547107982,5.247024072160486,8.37216741936598,44,1.885511991842733,0,0
2.0794415416798357,5.860786223465865,5.003946305945459,8.374476889214643,44,1.9172606901573135,0,0
1.3862943611198906,4.574710978503383,4.356708826689592,7.570443252057374,44,2.5119677979040063,1,0
1.3862943611198906,5.017279836814924,4.477336814478207,7.9157131993821155,44,2.343345085468213,0,0
1.3862943611198906,4.574710978503383,4.31748811353631,7.725330037917135,44,2.4027685059390143,0,1
1.3862943611198906,4.941642422609304,4.48863636973214,7.9211727215870145,44,2.3833504200819124,0,0
1.3862943611198906,4.584967478670572,4.143134726391533,7.62608275807238,44,2.562398651530898,0,0
1.3862943611198906,4.584967478670572,4.418840607796598,7.637716432664798,44,2.656217406748553,0,0
1.3862943611198906,4.574710978503383,4.204692619390966,7.59337419312129,44,2.5458693495796876,0,1
1.3862943611198906,4.574710978503383,4.356708826689592,7.691656822810547,44,2.562398651530898,1,0
1.791759469228055,4.983606621708336,4.574710978503383,7.942717540573791,44,2.2357144212758477,0,1
1.3862943611198906,4.795790545596741,4.700480365792417,7.8632667240095735,44,2.212724903051149,1,0
1.0986122886681098,4.382026634673881,4.700480365792417,7.908387159290043,44,2.212724903051149,0,1
1.3862943611198906,4.499809670330265,3.871201010907891,7.59337419312129,43,2.9081949650272345,1,0
1.3862943611198906,4.584967478670572,4.189654742026425,7.495541943884256,43,2.7309648332563676,0,0
1.3862943611198906,4.356708826689592,3.9512437185814275,7.59337419312129,43,2.6351004833076304,0,1
1.3862943611198906,4.442651256490317,4.248495242049359,7.635303886259415,43,2.81843778422142,0,1
1.3862943611198906,4.51085950651685,4.0943445622221,7.495541943884256,43,2.7309648332563676,0,1
2.0794415416798357,5.560681631015528,4.700480365792417,8.121183242078828,43,2.135391699647979,0,0
2.0794415416798357,5.762051382780177,4.941642422609304,8.225503097566918,43,2.1099450339868144,0,0
2.0794415416798357,5.71042701737487,4.9344739331306915,8.180320874773685,43,2.1503545723246913,0,0
1.791759469228055,5.442417710521793,4.653960350157523,8.170468578330674,43,2.099582246951268,0,0
1.791759469228055,5.298317366548036,4.553876891600541,8.056743774975313,43,2.1650968540618947,0,0
1.791759469228055,5.298317366548036,4.442651256490317,7.994632311431825,43,2.1503545723246913,0,0
1.3862943611198906,4.941642422609304,4.477336814478207,7.908387159290043,43,2.3675398140552706,0,0
1.791759469228055,5.41610040220442,4.605170185988092,8.140315540159985,43,2.1650968540618947,0,0
1.791759469228055,5.44673737166631,4.499809670330265,8.07402621612406,43,2.1099450339868144,0,0
1.791759469228055,5.442417710521793,4.653960350157523,8.125630988477065,43,2.1699630437130675,0,0
1.791759469228055,5.298317366548036,4.442651256490317,8.029432840581244,43,2.1796249546248045,0,0
1.791759469228055,5.41610040220442,4.700480365792417,8.194229304819817,43,2.067833548636688,0,0
1.791759469228055,5.552959584921617,4.787491742782046,8.134467570277563,43,2.0405839061893123,0,0
2.0794415416798357,5.720311776607412,4.976733742420574,8.138856750696325,43,2.099582246951268,0,0
1.791759469228055,5.442417710521793,5.10594547390058,8.144679183447758,43,2.0182366074973155,0,0
2.0794415416798357,5.71042701737487,4.9344739331306915,8.07246736935477,43,2.0405839061893123,0,0
2.0794415416798357,5.762051382780177,4.941642422609304,8.313852267398207,43,2.0068728488470007,0,0
1.3862943611198906,4.584967478670572,4.219507705176107,7.675546002537848,43,2.5458693495796876,0,0
1.3862943611198906,4.897839799950911,4.553876891600541,7.847762537473608,43,2.458857972590058,0,1
1.3862943611198906,4.77912349311153,4.574710978503383,7.7406644019172415,43,2.4478889412194835,0,1
1.3862943611198906,4.653960350157523,4.31748811353631,7.709756864454165,43,2.575428151821232,0,0
1.3862943611198906,4.897839799950911,4.553876891600541,7.83002808253384,43,2.193945008399553,0,1
1.3862943611198906,5.049856007249537,4.653960350157523,7.917536353943631,43,2.2888242465897966,0,0
1.3862943611198906,5.017279836814924,4.442651256490317,7.956827122090111,43,2.3143575485949612,0,0
1.3862943611198906,4.77912349311153,4.574710978503383,7.785305182539862,43,2.318550426854997,0,1
1.6094379124341003,4.875197323201151,4.634728988229636,7.948031990637284,43,2.155292853965274,1,0
1.791759469228055,5.093750200806762,4.8283137373023015,8.0519780789023,43,1.9778853119737483,1,0
1.3862943611198906,4.795790545596741,4.74493212836325,7.9355873855892,43,2.2173652826076515,1,0
1.791759469228055,5.093750200806762,4.890349128221754,8.134467570277563,43,1.9296832101558705,1,0
1.3862943611198906,4.48863636973214,4.2626798770413155,7.595889917718538,43,2.5946595137491197,1,0
1.3862943611198906,4.584967478670572,4.219507705176107,7.666221925662725,43,2.5290622312633064,0,1
1.791759469228055,5.442417710521793,4.74493212836325,8.08487062913819,42,2.212724903051149,0,0
1.791759469228055,5.298317366548036,4.442651256490317,8.003028666384733,42,2.130353905618022,0,0
1.3862943611198906,4.941642422609304,4.477336814478207,7.969011781106478,42,2.2492586463836055,0,0
1.791759469228055,5.44673737166631,4.499809670330265,8.09101504171053,42,2.1503545723246913,0,0
1.791759469228055,5.41610040220442,4.700480365792417,8.11969625295725,42,2.1699630437130675,0,0
2.0794415416798357,5.720311776607412,4.867534450455582,8.253227645581772,42,1.9778853119737483,0,0
2.0794415416798357,5.71042701737487,4.859812404361672,8.22282213081366,42,2.0125708699616385,0,0
2.0794415416798357,5.860786223465865,4.927253685157205,8.282735880201754,42,1.9480323488240672,0,0
2.0794415416798357,5.762051382780177,4.90527477843843,8.250620082174692,42,2.046093562000282,0,0
2.0794415416798357,5.857933154483459,5.043425116919247,8.38022733634308,42,1.97198558984656,0,0
2.0794415416798357,5.860786223465865,4.955827057601261,8.307459327011946,42,1.885511991842733,0,0
